element,id,geometry,crossing,crossing:markings,highway,public_transport,share_taxi,distance,name,bus,bench,departures_board,level,shelter,crossing:island,crossing:signals,alt_name,railway,bin,lit,noexit,noname,crossing_ref,source,amenity,taxi_vehicle,ref,check_date:shelter,traffic_calming,note,addr:city,addr:postcode,addr:street,check_date:bin,mapillary,source:geometry,survey:date,name:etymology,name:etymology:wikidata,operator,train,wikidata,wikipedia,tactile_paving,direction,supervised,kerb,internet_access,lamp_mount,lamp_type,support,addr:housenumber,description,addr:barangay,addr:province,access,lanes,postal_code,old_name,surface,maxspeed,oneway,foot,designation,status,service,bridge,layer,fixme,width,short_name,destination:forward,destination:lanes:backward,lanes:backward,lanes:forward,parking:lane:both,sidewalk,turn:lanes:backward,turn:lanes:forward,bridge:name,lane_markings,nat_name,hgv,psv,shoulder,handrail,bicycle,ramp,incline,goods,junction,covered,admin_level,boundary,motorcar,motorcycle,sidewalk:left,source:width,horse,area,wheelchair,maxweight,smoothness,sac_scale,indoor,maxheight,footway,ramp:wheelchair,vehicle:lanes,parking:both,parking:both:restriction,destination:backward,destination:lanes:forward,parking:condition:both,parking:condition:both:time_interval,motor_vehicle,access:conditional,oneway:conditional,closed,tunnel,turn:lanes,step_count,informal,type
way,109359323,"LINESTRING (121.2343936 14.186767, 121.2347701 14.1868975, 121.2350165 14.1869905, 121.2353473 14.1870854, 121.2354806 14.1871247, 121.2357563 14.1871435, 121.2360271 14.1872056)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359324,"LINESTRING (121.2429924 14.1835677, 121.2432825 14.1836985, 121.2435395 14.1838148, 121.2437084 14.1838912)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359325,"LINESTRING (121.237183 14.1823797, 121.2385236 14.1830587)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359326,"LINESTRING (121.2441374 14.1920679, 121.2438451 14.1924539)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359327,"LINESTRING (121.2443099 14.1824909, 121.2443826 14.1825232, 121.2445866 14.1826198, 121.2448987 14.1827527)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359328,"LINESTRING (121.2387088 14.1802052, 121.2386371 14.1804157, 121.238592 14.1805726, 121.2385251 14.1807919, 121.2384701 14.1809725, 121.2384378 14.1811986, 121.2384445 14.1815124)",,,residential,,,,3rd Street,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359330,"LINESTRING (121.2366344 14.1869708, 121.2369556 14.186222)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359332,"LINESTRING (121.238888 14.1822588, 121.2387127 14.1826374, 121.2385236 14.1830587, 121.2383389 14.1834611, 121.2382945 14.1835781)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359333,"LINESTRING (121.2435247 14.19155, 121.2436949 14.1916916, 121.2438791 14.1918396, 121.2440229 14.1919613, 121.2441374 14.1920679, 121.2443097 14.1922041, 121.2444412 14.1923069, 121.244474 14.1923326)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359335,"LINESTRING (121.2432707 14.1817688, 121.2431823 14.1819482, 121.2431115 14.1821086, 121.2431081 14.1821741, 121.2431473 14.1823121)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359336,"LINESTRING (121.2379569 14.1803469, 121.2378954 14.1805095, 121.2377991 14.1807953, 121.2377567 14.1809318, 121.2377585 14.1810793, 121.2376252 14.1813663, 121.2376002 14.1814094, 121.2375794 14.1814515, 121.2375779 14.1815253)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359337,"LINESTRING (121.2434015 14.1921119, 121.2435751 14.192236, 121.2437163 14.192351, 121.2438451 14.1924539, 121.2439049 14.1925028, 121.2440205 14.1925902, 121.2441543 14.1926864)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359338,"LINESTRING (121.2446853 14.1836482, 121.2451174 14.1828132, 121.2452149 14.1826113, 121.245542 14.1819852, 121.2455705 14.1819453, 121.2456322 14.1819375, 121.2457126 14.1819375, 121.245777 14.1819375)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359339,"LINESTRING (121.235102 14.1859425, 121.2363193 14.1863721)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359341,"LINESTRING (121.2360271 14.1872056, 121.2362282 14.1872465, 121.2365107 14.187327, 121.236652 14.1873593, 121.2367267 14.1873351)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359342,"LINESTRING (121.2426925 14.183716, 121.242376 14.1843871, 121.2418097 14.185459, 121.2414248 14.1861971, 121.2412337 14.1865637)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359343,"LINESTRING (121.2372176 14.1829052, 121.2375051 14.1830599, 121.2383389 14.1834611)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359344,"LINESTRING (121.2440229 14.1919613, 121.2437163 14.192351)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359345,"LINESTRING (121.2445866 14.1826198, 121.2442109 14.1833515)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359346,"LINESTRING (121.2391133 14.18032, 121.239044 14.1805273, 121.2389436 14.1808717, 121.238879 14.1810838, 121.2388647 14.181283, 121.2388751 14.1814996)",,,residential,,,,2nd Street,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359347,"LINESTRING (121.2364646 14.1860077, 121.2364143 14.1860994, 121.2363193 14.1863721, 121.2362363 14.1866021, 121.2361385 14.1868564, 121.2360585 14.1870939, 121.2360271 14.1872056)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359348,"LINESTRING (121.2429613 14.1782632, 121.2430673 14.1782414, 121.2432602 14.1781999, 121.2433234 14.1781867, 121.24352 14.1781463, 121.2436401 14.1781216, 121.243685 14.1781109, 121.243764 14.178091, 121.2437755 14.1780877, 121.2438765 14.1780632, 121.2438963 14.1780596, 121.2440756 14.1780264, 121.2441789 14.1780089, 121.2445673 14.1779271, 121.2445902 14.1779233, 121.2449304 14.1778623, 121.2452379 14.1778114, 121.2455058 14.1777594, 121.245669 14.1777335, 121.2459362 14.177691, 121.2461038 14.17766, 121.246192 14.1776443, 121.2463424 14.1776165, 121.2467644 14.1775362, 121.2468136 14.1775268, 121.2468339 14.1775229, 121.2469464 14.177503, 121.247569 14.1773885, 121.2478441 14.177345, 121.2484326 14.1772519, 121.2486161 14.1772217, 121.2488726 14.1771804, 121.2489071 14.1771759, 121.2492837 14.177093, 121.2493751 14.1770802, 121.2495012 14.1770626, 121.2496441 14.1770229, 121.2499672 14.1769331, 121.2502963 14.1768769, 121.2504431 14.1768596)",,,primary,,,,National Highway,,,,,,,,,,,yes,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,asphalt,,,,national_primary_road,,,,,,,,,,,,,both,,,,yes,Calamba-Santa Cruz-Famy Junction Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359349,"LINESTRING (121.2363906 14.1869113, 121.2367329 14.1861307)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359350,"LINESTRING (121.237213 14.1834454, 121.2383332 14.1839555, 121.2393977 14.1844911)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359351,"LINESTRING (121.2435992 14.1914216, 121.2435247 14.19155, 121.2434614 14.1916476, 121.2433089 14.1918471, 121.2432344 14.1919193, 121.2431776 14.1919674, 121.2431067 14.1919709, 121.2427768 14.1917783)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359352,"LINESTRING (121.2438992 14.1826349, 121.2434075 14.1824316, 121.2431473 14.1823121)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359353,"LINESTRING (121.238888 14.1822588, 121.2390948 14.182253, 121.2391863 14.1822615, 121.2393572 14.182332, 121.2397661 14.1825, 121.2404973 14.1828003)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359354,"LINESTRING (121.2418732 14.1817373, 121.2414794 14.1817666, 121.2410223 14.1817863, 121.2409788 14.1817884)",,,residential,,,,Sitio Sampaguita,,,,,,,,,abandoned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359355,"LINESTRING (121.2349334 14.1861583, 121.2362363 14.1866021)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359357,"LINESTRING (121.2368274 14.1870174, 121.2367558 14.1872827, 121.2367267 14.1873351)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109359358,"LINESTRING (121.2419247 14.1797355, 121.2419428 14.1795923, 121.2419542 14.1795434, 121.2419609 14.1794996, 121.242018 14.1792285, 121.2420531 14.179087, 121.2421723 14.1785672)",,,tertiary,,,,J. Aquino Street,,,,,,,,,,,yes,,,,laguna roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4030,,,,,,municipal_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369352,"LINESTRING (121.2620494 14.1553241, 121.2621754 14.1553776, 121.2623156 14.1554219)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,concrete,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369353,"LINESTRING (121.2563254 14.1511357, 121.2563237 14.1511969, 121.2566761 14.152008, 121.2574705 14.1537629, 121.2582667 14.1555485, 121.2586806 14.1564767, 121.2587837 14.1567157, 121.259119 14.1574169, 121.2590963 14.1574951)",,,track,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369356,"LINESTRING (121.2619655 14.1570099, 121.2620436 14.1569066, 121.2621651 14.1567526, 121.2625862 14.1561867)",,,unclassified,,,,,,,,,,,,,,,,,yes,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369358,"LINESTRING (121.2605655 14.1510368, 121.2602449 14.1511094)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369361,"LINESTRING (121.2605763 14.1549905, 121.2605903 14.1553395, 121.2605895 14.1554853, 121.2607478 14.1554931, 121.262035 14.1554819)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369363,"LINESTRING (121.2578478 14.1502189, 121.2579596 14.1503827)",,,service,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369365,"LINESTRING (121.2328339 14.1587088, 121.2329551 14.1589814, 121.2329762 14.1591159, 121.2329488 14.1592037)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369372,"LINESTRING (121.2320921 14.15873, 121.2318288 14.1588959, 121.2317756 14.1589527, 121.2317533 14.159065, 121.2317678 14.1591767, 121.2318286 14.1592638, 121.2322517 14.1597124, 121.2322513 14.1597511, 121.2321868 14.1598668)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369374,"LINESTRING (121.2601819 14.1544784, 121.2620473 14.1544583)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369375,"LINESTRING (121.2305652 14.1575223, 121.23069 14.157639, 121.2309306 14.1577729, 121.2313165 14.1580452, 121.2316192 14.1583535, 121.2317723 14.1585533, 121.2318389 14.1585776, 121.2319784 14.1585997, 121.2320921 14.15873, 121.232416 14.1590216, 121.2326511 14.1593317, 121.2328462 14.1595796, 121.2328891 14.1596895, 121.2329039 14.1598141, 121.2329021 14.159955, 121.2328769 14.1600276)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369376,"LINESTRING (121.2345975 14.1609322, 121.2342408 14.1606387, 121.2336883 14.1601016)",,,residential,,,,Row Street,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369377,"LINESTRING (121.2625862 14.1561867, 121.2627122 14.1560134)",,,unclassified,,,,,,,,,,,,,,,,,yes,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,concrete,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369382,"LINESTRING (121.2579322 14.146445, 121.2580673 14.1463098)",,,unclassified,,,,,,,,,,,,,,,,,,,Laguna Roads from BSWM; Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369384,"LINESTRING (121.2605942 14.1559366, 121.2587837 14.1567157)",,,track,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369386,"LINESTRING (121.2582278 14.1490628, 121.2582246 14.1487505, 121.258221 14.1484201, 121.2582386 14.1474137, 121.2582089 14.1472988, 121.2580596 14.1471284, 121.2579792 14.146916, 121.257921 14.146736, 121.257864 14.1465239)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369387,"LINESTRING (121.2620486 14.1549896, 121.2605763 14.1549905, 121.2603875 14.1549758, 121.260275 14.1549376, 121.2602032 14.1548624, 121.2601746 14.1546889, 121.2601819 14.1544784, 121.2601832 14.1535903)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369390,"LINESTRING (121.2326511 14.1593317, 121.2328446 14.1592454, 121.2329488 14.1592037, 121.2332088 14.1592883, 121.2334419 14.1593605, 121.2337161 14.1594887, 121.2340355 14.1596613, 121.2342478 14.1598336, 121.2349015 14.1605073, 121.2350637 14.1607984, 121.2351358 14.1610419, 121.2351493 14.1612219, 121.2351468 14.1615847)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,destination,,4031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369391,"LINESTRING (121.258083 14.1503359, 121.2580323 14.1501454)",,,service,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369392,"LINESTRING (121.2582667 14.1555485, 121.256859 14.1561755, 121.256805 14.1563164, 121.2567944 14.1566243, 121.2568233 14.1567383, 121.2568743 14.1568385, 121.2570175 14.1570229, 121.2571272 14.1571135, 121.2573447 14.1570403, 121.2586806 14.1564767)",,,track,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369396,"LINESTRING (121.2583902 14.1500897, 121.2581564 14.150117, 121.2580323 14.1501454, 121.2578478 14.1502189, 121.2577065 14.1503226, 121.2575398 14.1504601)",,,service,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369397,"LINESTRING (121.2574705 14.1537629, 121.2592752 14.1530142)",,,track,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369399,"LINESTRING (121.2591582 14.1511179, 121.2591477 14.1508494)",,,service,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369411,"LINESTRING (121.2620299 14.1556795, 121.2621852 14.1555135, 121.2623156 14.1554219)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,concrete,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369412,"LINESTRING (121.2591272 14.150632, 121.2591643 14.1506264, 121.2592014 14.1506326, 121.2592344 14.1506501, 121.2592599 14.1506769, 121.2592752 14.1507102, 121.2592786 14.1507465, 121.2592698 14.150782, 121.2592497 14.1508128, 121.2592205 14.1508358, 121.2591852 14.1508484, 121.2591477 14.1508494, 121.2591107 14.1508381, 121.2590797 14.1508156, 121.259058 14.1507844, 121.2590483 14.1507481, 121.2590515 14.1507106, 121.2590673 14.1506763, 121.2590939 14.150649, 121.2591272 14.150632)",,,service,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369414,"LINESTRING (121.2626774 14.154755, 121.2626611 14.1549699)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,asphalt,,,,,,,yes,1,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369415,"LINESTRING (121.2626611 14.1549699, 121.2626089 14.1552069, 121.2625535 14.1552986, 121.262446 14.1553744, 121.2623156 14.1554219)",,,unclassified,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,asphalt,,,,,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109369417,"LINESTRING (121.2626075 14.1567534, 121.262628 14.1571979, 121.2626854 14.1578811, 121.2627614 14.1582226, 121.262895 14.1584283, 121.2631632 14.1586623, 121.2632705 14.158834, 121.2633144 14.1589955, 121.2632489 14.1592708, 121.2631362 14.1595205, 121.2631255 14.1596349, 121.2631235 14.1596859, 121.2631684 14.1598661, 121.2632385 14.1601883)",,,track,,,,Isa Avenue,,,,,,,,,,,,,,,Bing;Laguna Roads from BSWM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,dirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109828996,"LINESTRING (121.2513862 14.1768165, 121.2514096 14.1767125, 121.251456 14.17657, 121.2515082 14.1764374, 121.2515693 14.1763152, 121.2516041 14.1762944, 121.2517564 14.1762359)",,,residential,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
