node_id,x_coord,y_coord
312522223,70.32606724118631,92.61590521209123
316156816,40.14814332510984,74.52345620776273
316156826,21.959193924204527,61.055422886549316
316156831,13.14981296052015,57.4564894798405
323077145,10.15935174119067,71.21786871337224
382043493,96.03767764098625,65.27659030828445
382043697,96.63266935483318,66.37872578790687
382043698,96.58523124528475,65.75043158373904
382044305,74.22994460903979,67.8402141048454
382044321,74.24653244471486,67.43991404358884
382044682,67.16058110133916,67.2307556236928
382044700,66.70635345112362,66.21526446992878
382044812,67.40753831866438,64.4823779527053
382044970,67.48551664907897,64.97341706221576
382055691,71.78641688797242,63.69291547510366
382057824,68.4024984071085,57.660079077279356
382057825,69.09996263860711,57.95833865647286
382057826,69.60100829235671,58.172574532135954
382058070,70.12747829240902,56.947924958478815
382058282,68.9929943523843,56.23298642845257
382058283,69.65743793902536,56.55122825293053
382058354,69.57542891958346,54.75462785525065
382058784,66.220035315028,55.416990149734836
382059036,67.98330674628619,54.04345646982455
382059038,68.9109853329424,54.445066842248
382059104,69.24165686123803,53.61220030726687
382802198,66.34235122494121,52.26143328386962
382802200,66.83735084512782,52.666647011998435
382802305,66.18236387510674,51.628880568414424
382802306,66.01338498815204,51.731084839372244
382802365,66.29599830090692,52.16578056874053
382802376,66.03989451996888,51.29884594344011
382802444,62.13307164860223,42.871415889490144
382802478,62.168262664510074,43.497089471321246
382802551,66.07012468780586,51.078386089737826
382802552,65.51823034147286,50.127591549804684
382802559,64.90044973187328,50.489892587241236
382802560,65.39126363651798,51.467712294977694
382802613,65.1298889545239,50.355421903818275
382802614,65.8727759510573,51.30883706608233
382802615,65.29452709940006,50.26075192206364
382802616,65.13795033260055,50.969794051843145
382802620,65.5549716223946,50.72345555260678
382802621,65.78813148106535,50.59258822488919
382802658,64.27956859224591,50.85383151364006
382802668,65.80192883974185,51.383033435865286
382802675,65.92982570369625,51.49359094050888
382802702,64.98664446687911,49.713697010197635
382802703,64.82107616295939,49.81688401453282
