y,x,street_count,highway,railway,junction,geometry
14.1673673,121.2433452,3,,,,POINT (121.2433452 14.1673673)
14.1697427,121.2361171,1,,,,POINT (121.2361171 14.1697427)
14.1723005,121.2384376,1,,,,POINT (121.2384376 14.1723005)
14.1718804,121.2379483,3,,,,POINT (121.2379483 14.1718804)
14.1716823,121.2376855,3,,,,POINT (121.2376855 14.1716823)
14.1714957,121.237385,3,,,,POINT (121.237385 14.1714957)
14.1713312,121.237092,3,,,,POINT (121.237092 14.1713312)
14.1711622,121.2368137,3,,,,POINT (121.2368137 14.1711622)
14.1749335,121.2417053,3,,,,POINT (121.2417053 14.1749335)
14.174666,121.2408921,3,,,,POINT (121.2408921 14.174666)
14.1778411,121.2426762,1,,,,POINT (121.2426762 14.1778411)
14.1783246,121.2426206,3,,,,POINT (121.2426206 14.1783246)
14.1672666,121.2405416,3,,,,POINT (121.2405416 14.1672666)
14.1668577,121.2395699,3,,,,POINT (121.2395699 14.1668577)
14.1667047,121.2391875,3,,,,POINT (121.2391875 14.1667047)
14.1675045,121.2388435,3,,,,POINT (121.2388435 14.1675045)
14.1660184,121.2389848,3,,,,POINT (121.2389848 14.1660184)
14.1653501,121.2404149,3,,,,POINT (121.2404149 14.1653501)
14.1634569,121.2397265,3,,,,POINT (121.2397265 14.1634569)
14.1638106,121.2395788,4,,,,POINT (121.2395788 14.1638106)
14.1664742,121.2424213,3,,,,POINT (121.2424213 14.1664742)
14.1635049,121.2398394,3,,,,POINT (121.2398394 14.1635049)
14.1638622,121.2397023,3,,,,POINT (121.2397023 14.1638622)
14.1636244,121.2395131,3,,,,POINT (121.2395131 14.1636244)
14.1634302,121.2396699,3,,,,POINT (121.2396699 14.1634302)
14.1730975,121.2408912,3,,,,POINT (121.2408912 14.1730975)
14.1737269,121.2404888,1,,,,POINT (121.2404888 14.1737269)
14.1729907,121.2395542,3,,,,POINT (121.2395542 14.1729907)
14.1734188,121.2392596,3,,,,POINT (121.2392596 14.1734188)
14.173554,121.2394686,3,,,,POINT (121.2394686 14.173554)
14.1738448,121.239357,3,,,,POINT (121.239357 14.1738448)
14.1708833,121.2360882,3,,,,POINT (121.2360882 14.1708833)
14.1704389,121.2353808,3,,,,POINT (121.2353808 14.1704389)
14.1706028,121.2344134,3,,,,POINT (121.2344134 14.1706028)
14.170811,121.2346923,3,,,,POINT (121.2346923 14.170811)
14.171072,121.235089,3,,,,POINT (121.235089 14.171072)
14.1698372,121.2354266,3,,,,POINT (121.2354266 14.1698372)
14.1713467,121.2349014,3,,,,POINT (121.2349014 14.1713467)
14.1716534,121.2346676,3,,,,POINT (121.2346676 14.1716534)
14.1719014,121.2344943,3,,,,POINT (121.2344943 14.1719014)
14.1706479,121.2338093,3,,,,POINT (121.2338093 14.1706479)
14.1711141,121.2338456,3,,,,POINT (121.2338456 14.1711141)
14.1713728,121.2342217,3,,,,POINT (121.2342217 14.1713728)
14.1716202,121.2334381,3,,,,POINT (121.2334381 14.1716202)
14.1710997,121.2359595,1,,,,POINT (121.2359595 14.1710997)
14.171547,121.2381655,1,,,,POINT (121.2381655 14.171547)
14.1713471,121.2379108,1,,,,POINT (121.2379108 14.1713471)
14.1711333,121.2376133,1,,,,POINT (121.2376133 14.1711333)
14.1709517,121.237326,1,,,,POINT (121.237326 14.1709517)
14.1706938,121.2370933,1,,,,POINT (121.2370933 14.1706938)
14.1724127,121.2394071,1,,,,POINT (121.2394071 14.1724127)
14.1738246,121.2432369,3,,,,POINT (121.2432369 14.1738246)
14.1758208,121.2389264,1,,,,POINT (121.2389264 14.1758208)
14.1654315,121.2379903,3,,,,POINT (121.2379903 14.1654315)
14.174718,121.2399371,1,,,,POINT (121.2399371 14.174718)
14.1746036,121.2431953,3,,,,POINT (121.2431953 14.1746036)
14.1757465,121.2436767,1,,,,POINT (121.2436767 14.1757465)
14.1754047,121.2430004,4,,,,POINT (121.2430004 14.1754047)
14.1757241,121.2434058,1,,,,POINT (121.2434058 14.1757241)
14.1755523,121.2429603,3,,,,POINT (121.2429603 14.1755523)
14.1757992,121.2433303,1,,,,POINT (121.2433303 14.1757992)
14.1756585,121.2429365,3,,,,POINT (121.2429365 14.1756585)
14.1758646,121.2431575,1,,,,POINT (121.2431575 14.1758646)
14.1757796,121.242912,3,,,,POINT (121.242912 14.1757796)
14.1765733,121.242713,3,,,,POINT (121.242713 14.1765733)
14.1766201,121.2428355,1,,,,POINT (121.2428355 14.1766201)
14.1774881,121.2424445,3,,,,POINT (121.2424445 14.1774881)
14.1767389,121.2419549,3,,,,POINT (121.2419549 14.1767389)
14.176353,121.242085,1,,,,POINT (121.242085 14.176353)
14.1670994,121.2406158,3,,,,POINT (121.2406158 14.1670994)
14.1752761,121.2437769,1,,,,POINT (121.2437769 14.1752761)
14.1749783,121.2431081,3,,,,POINT (121.2431081 14.1749783)
14.1747524,121.2435769,3,,,,POINT (121.2435769 14.1747524)
14.1747949,121.2436865,1,,,,POINT (121.2436865 14.1747949)
14.1666197,121.2418298,5,,,,POINT (121.2418298 14.1666197)
14.1667222,121.2415313,3,,,,POINT (121.2415313 14.1667222)
14.1663272,121.2419557,4,,,,POINT (121.2419557 14.1663272)
14.1664479,121.2421575,3,,,,POINT (121.2421575 14.1664479)
14.1660789,121.2419745,3,,,,POINT (121.2419745 14.1660789)
14.166193,121.2418122,3,,,,POINT (121.2418122 14.166193)
14.1649311,121.2408645,3,,,,POINT (121.2408645 14.1649311)
14.1649081,121.2407305,3,,,,POINT (121.2407305 14.1649081)
14.1635236,121.2408403,4,,,,POINT (121.2408403 14.1635236)
14.1635148,121.2407234,4,,,,POINT (121.2407234 14.1635148)
14.1631747,121.2408944,3,,,,POINT (121.2408944 14.1631747)
14.1615372,121.2398662,3,,,,POINT (121.2398662 14.1615372)
14.1614072,121.239472,3,,,,POINT (121.239472 14.1614072)
14.1612876,121.2392742,3,,,,POINT (121.2392742 14.1612876)
14.161079,121.239134,3,,,,POINT (121.239134 14.161079)
14.1607536,121.2403214,3,,,,POINT (121.2403214 14.1607536)
14.162926,121.241313,4,,,,POINT (121.241313 14.162926)
14.1603577,121.2431743,3,,,,POINT (121.2431743 14.1603577)
14.1606039,121.2430129,3,,,,POINT (121.2430129 14.1606039)
14.1615317,121.242407,3,,,,POINT (121.242407 14.1615317)
14.1624825,121.2415761,3,,,,POINT (121.2415761 14.1624825)
14.1629961,121.2409954,3,,,,POINT (121.2409954 14.1629961)
14.1633317,121.2411239,3,,,,POINT (121.2411239 14.1633317)
14.1632016,121.2409993,3,,,,POINT (121.2409993 14.1632016)
14.162599,121.2414214,3,,,,POINT (121.2414214 14.162599)
14.1629,121.2412504,3,,,,POINT (121.2412504 14.1629)
14.1596019,121.2418686,3,,,,POINT (121.2418686 14.1596019)
14.1592262,121.2420298,3,,,,POINT (121.2420298 14.1592262)
14.1595287,121.2414044,1,,,,POINT (121.2414044 14.1595287)
14.1597154,121.2418092,3,,,,POINT (121.2418092 14.1597154)
14.1604366,121.2410691,3,,,,POINT (121.2410691 14.1604366)
14.1602004,121.2411468,3,,,,POINT (121.2411468 14.1602004)
14.1660656,121.2411482,3,,,,POINT (121.2411482 14.1660656)
14.1659466,121.2412231,3,,,,POINT (121.2412231 14.1659466)
14.1671073,121.2421189,3,,,,POINT (121.2421189 14.1671073)
14.1673102,121.2421631,3,,,,POINT (121.2421631 14.1673102)
14.1692497,121.2446985,3,,,,POINT (121.2446985 14.1692497)
14.1687859,121.2433641,1,,,,POINT (121.2433641 14.1687859)
14.1762768,121.237037,3,,,,POINT (121.237037 14.1762768)
14.1753608,121.2364295,3,,,,POINT (121.2364295 14.1753608)
14.1744911,121.2352524,3,,,,POINT (121.2352524 14.1744911)
14.1736629,121.234066,3,,,,POINT (121.234066 14.1736629)
14.1733893,121.2336166,3,,,,POINT (121.2336166 14.1733893)
14.1731158,121.2331119,3,,,,POINT (121.2331119 14.1731158)
14.1732372,121.2343164,3,,,,POINT (121.2343164 14.1732372)
14.1722248,121.2349818,3,,,,POINT (121.2349818 14.1722248)
14.1765512,121.2369043,3,,,,POINT (121.2369043 14.1765512)
14.1765213,121.2368466,3,,,,POINT (121.2368466 14.1765213)
14.172157,121.234861,3,,,,POINT (121.234861 14.172157)
14.1725232,121.2354274,3,,,,POINT (121.2354274 14.1725232)
14.1727425,121.235777,3,,,,POINT (121.235777 14.1727425)
14.1739068,121.2375014,3,,,,POINT (121.2375014 14.1739068)
14.1718574,121.2350584,1,,,,POINT (121.2350584 14.1718574)
14.1719739,121.2353502,1,,,,POINT (121.2353502 14.1719739)
14.1723337,121.2351343,3,,,,POINT (121.2351343 14.1723337)
14.172157,121.2356506,1,,,,POINT (121.2356506 14.172157)
14.1729294,121.2380278,3,,,,POINT (121.2380278 14.1729294)
14.1725437,121.2374511,3,,,,POINT (121.2374511 14.1725437)
14.1730618,121.2370651,3,,,,POINT (121.2370651 14.1730618)
14.1727656,121.2377906,3,,,,POINT (121.2377906 14.1727656)
14.1732892,121.2373738,3,,,,POINT (121.2373738 14.1732892)
14.173718,121.2385931,3,,,,POINT (121.2385931 14.173718)
14.1739658,121.2383764,1,,,,POINT (121.2383764 14.1739658)
14.1735132,121.2382789,3,,,,POINT (121.2382789 14.1735132)
14.1735634,121.237762,3,,,,POINT (121.237762 14.1735634)
14.1728237,121.2367389,3,,,,POINT (121.2367389 14.1728237)
14.1741665,121.2356389,3,,,,POINT (121.2356389 14.1741665)
14.1749473,121.2367098,3,,,,POINT (121.2367098 14.1749473)
14.1748069,121.2368343,1,,,,POINT (121.2368343 14.1748069)
14.1771499,121.2377009,4,,,,POINT (121.2377009 14.1771499)
14.1775168,121.2377744,3,,,,POINT (121.2377744 14.1775168)
14.1779772,121.2377522,3,,,,POINT (121.2377522 14.1779772)
14.1787842,121.2376162,3,,,,POINT (121.2376162 14.1787842)
14.1773583,121.237437,3,,,,POINT (121.237437 14.1773583)
14.1769393,121.23811,3,,,,POINT (121.23811 14.1769393)
14.177055,121.2383191,3,,,,POINT (121.2383191 14.177055)
14.1772006,121.2386102,1,,,,POINT (121.2386102 14.1772006)
14.1771642,121.2382602,1,,,,POINT (121.2382602 14.1771642)
14.1710923,121.2434453,3,,,,POINT (121.2434453 14.1710923)
14.1691979,121.2443623,4,crossing,,,POINT (121.2443623 14.1691979)
14.1692095,121.2446025,3,,,,POINT (121.2446025 14.1692095)
14.1737586,121.238087,1,,,,POINT (121.238087 14.1737586)
14.1769331,121.2499672,3,,,,POINT (121.2499672 14.1769331)
14.1773885,121.247569,3,,,,POINT (121.247569 14.1773885)
14.1768197,121.2520416,3,,,,POINT (121.2520416 14.1768197)
14.1769986,121.2541521,1,,,,POINT (121.2541521 14.1769986)
14.180353,121.2235102,4,,,,POINT (121.2235102 14.180353)
14.171223,121.2447493,1,,,,POINT (121.2447493 14.171223)
14.1780838,121.2390596,1,,,,POINT (121.2390596 14.1780838)
14.1696107,121.244203,3,,,,POINT (121.244203 14.1696107)
14.1605741,121.2432053,4,,,,POINT (121.2432053 14.1605741)
14.1662961,121.2410055,4,,,,POINT (121.2410055 14.1662961)
14.1673892,121.2412164,3,,,,POINT (121.2412164 14.1673892)
14.1674376,121.2412613,3,,,,POINT (121.2412613 14.1674376)
14.167537,121.241306,5,,,,POINT (121.241306 14.167537)
14.1763555,121.2428917,1,,,,POINT (121.2428917 14.1763555)
14.1763202,121.2427742,3,,,,POINT (121.2427742 14.1763202)
14.1627821,121.2437929,4,,,,POINT (121.2437929 14.1627821)
14.1567696,121.2434407,3,,,,POINT (121.2434407 14.1567696)
14.1562616,121.2426046,3,,,,POINT (121.2426046 14.1562616)
14.1602567,121.2406518,3,,,,POINT (121.2406518 14.1602567)
14.158114,121.2408223,3,,,,POINT (121.2408223 14.158114)
14.1575638,121.2407362,3,,,,POINT (121.2407362 14.1575638)
14.1561828,121.2411165,3,,,,POINT (121.2411165 14.1561828)
14.1591444,121.2395462,3,,,,POINT (121.2395462 14.1591444)
14.1588851,121.2381791,3,,,,POINT (121.2381791 14.1588851)
14.1661873,121.2379914,4,,,,POINT (121.2379914 14.1661873)
14.1656445,121.2367708,4,,,,POINT (121.2367708 14.1656445)
14.1640874,121.234143,4,,,,POINT (121.234143 14.1640874)
14.1654768,121.2365091,3,,,,POINT (121.2365091 14.1654768)
14.1599891,121.2440516,3,,,,POINT (121.2440516 14.1599891)
14.163331,121.2495933,4,,,,POINT (121.2495933 14.163331)
14.164936,121.2515869,3,,,,POINT (121.2515869 14.164936)
14.1627213,121.2482417,3,,,,POINT (121.2482417 14.1627213)
14.1623846,121.2487731,3,,,,POINT (121.2487731 14.1623846)
14.1625296,121.2489895,4,,,,POINT (121.2489895 14.1625296)
14.1616658,121.2460253,3,,,,POINT (121.2460253 14.1616658)
14.1639452,121.2491035,1,,,,POINT (121.2491035 14.1639452)
14.1586033,121.2446064,3,,,,POINT (121.2446064 14.1586033)
14.1591255,121.2428084,4,,,,POINT (121.2428084 14.1591255)
14.1588596,121.2422651,3,,,,POINT (121.2422651 14.1588596)
14.1613945,121.2391392,3,,,,POINT (121.2391392 14.1613945)
14.1614588,121.2394627,3,,,,POINT (121.2394627 14.1614588)
14.181775,121.2242319,3,,,,POINT (121.2242319 14.181775)
14.1824302,121.2244282,1,,,,POINT (121.2244282 14.1824302)
14.1803191,121.2227653,4,,,,POINT (121.2227653 14.1803191)
14.180665,121.2234036,4,,,,POINT (121.2234036 14.180665)
14.1813734,121.2237281,4,,,,POINT (121.2237281 14.1813734)
14.1811259,121.2231864,4,,,,POINT (121.2231864 14.1811259)
14.1808102,121.2224995,4,,,,POINT (121.2224995 14.1808102)
14.1800528,121.2222265,4,,,,POINT (121.2222265 14.1800528)
14.1773456,121.221698,3,,,,POINT (121.221698 14.1773456)
14.1800664,121.2228775,4,,,,POINT (121.2228775 14.1800664)
14.1798098,121.2223363,4,,,,POINT (121.2223363 14.1798098)
14.1794875,121.2217125,3,,,,POINT (121.2217125 14.1794875)
14.1783333,121.222398,3,,,,POINT (121.222398 14.1783333)
14.1794778,121.2211642,3,,,,POINT (121.2211642 14.1794778)
14.1792241,121.2209256,3,,,,POINT (121.2209256 14.1792241)
14.1787498,121.2211926,3,,,,POINT (121.2211926 14.1787498)
14.1786955,121.2210051,1,,,,POINT (121.2210051 14.1786955)
14.1796024,121.2363049,3,,,,POINT (121.2363049 14.1796024)
14.1801555,121.2362002,3,,,,POINT (121.2362002 14.1801555)
14.1805395,121.2359926,3,,,,POINT (121.2359926 14.1805395)
14.1795285,121.2406526,4,,,,POINT (121.2406526 14.1795285)
14.1590162,121.2373997,3,,,,POINT (121.2373997 14.1590162)
14.1605184,121.2380111,3,,,,POINT (121.2380111 14.1605184)
14.1615173,121.2383831,3,,,,POINT (121.2383831 14.1615173)
14.1624232,121.2388554,3,,,,POINT (121.2388554 14.1624232)
14.1588948,121.2379015,3,,,,POINT (121.2379015 14.1588948)
14.1582902,121.2369291,3,,,,POINT (121.2369291 14.1582902)
14.1586612,121.2371683,3,,,,POINT (121.2371683 14.1586612)
14.155818,121.235221,3,,,,POINT (121.235221 14.155818)
14.1540021,121.2354186,3,,,,POINT (121.2354186 14.1540021)
14.1546465,121.2358887,3,,,,POINT (121.2358887 14.1546465)
14.1550032,121.2361496,3,,,,POINT (121.2361496 14.1550032)
14.1552667,121.2363495,3,,,,POINT (121.2363495 14.1552667)
14.1556382,121.2365975,3,,,,POINT (121.2365975 14.1556382)
14.1568287,121.2361882,4,,,,POINT (121.2361882 14.1568287)
14.1553092,121.2349001,3,,,,POINT (121.2349001 14.1553092)
14.1483728,121.2349093,3,mini_roundabout,,,POINT (121.2349093 14.1483728)
14.1502046,121.2353113,3,,,,POINT (121.2353113 14.1502046)
14.1502499,121.235873,3,,,,POINT (121.235873 14.1502499)
14.1511548,121.2355555,3,,,,POINT (121.2355555 14.1511548)
14.1515418,121.2354131,4,,,,POINT (121.2354131 14.1515418)
14.1514404,121.2351478,3,,,,POINT (121.2351478 14.1514404)
14.1515182,121.2338494,3,,,,POINT (121.2338494 14.1515182)
14.1524861,121.2343605,3,,,,POINT (121.2343605 14.1524861)
14.1532333,121.2349403,4,,,,POINT (121.2349403 14.1532333)
14.1480681,121.2348876,1,,,,POINT (121.2348876 14.1480681)
14.1593523,121.223852,3,,,,POINT (121.223852 14.1593523)
14.159687,121.2238652,3,,,,POINT (121.2238652 14.159687)
14.1597675,121.2236835,3,,,,POINT (121.2236835 14.1597675)
14.1609198,121.2258757,3,,,,POINT (121.2258757 14.1609198)
14.1625912,121.2278196,3,,,,POINT (121.2278196 14.1625912)
14.1639464,121.2336283,3,,,,POINT (121.2336283 14.1639464)
14.1639078,121.2334448,3,,,,POINT (121.2334448 14.1639078)
14.1637358,121.2320569,3,,,,POINT (121.2320569 14.1637358)
14.1629018,121.2312071,3,,,,POINT (121.2312071 14.1629018)
14.1598591,121.2267702,3,,,,POINT (121.2267702 14.1598591)
14.1585362,121.2254305,3,,,,POINT (121.2254305 14.1585362)
14.1565419,121.2285322,3,,,,POINT (121.2285322 14.1565419)
14.1577096,121.2240915,1,,,,POINT (121.2240915 14.1577096)
14.1577632,121.2240114,3,,,,POINT (121.2240114 14.1577632)
14.1735882,121.2226509,3,,,,POINT (121.2226509 14.1735882)
14.1666562,121.2421163,1,,,,POINT (121.2421163 14.1666562)
14.1750656,121.2472272,3,,,,POINT (121.2472272 14.1750656)
14.1753207,121.2476426,3,,,,POINT (121.2476426 14.1753207)
14.1761706,121.2493059,3,,,,POINT (121.2493059 14.1761706)
14.1758595,121.2485673,3,,,,POINT (121.2485673 14.1758595)
14.1771759,121.2489071,3,,,,POINT (121.2489071 14.1771759)
14.1745478,121.2479778,1,,,,POINT (121.2479778 14.1745478)
14.1746576,121.2474399,1,,,,POINT (121.2474399 14.1746576)
14.1755293,121.248741,1,,,,POINT (121.248741 14.1755293)
14.1684238,121.243972,4,crossing,,,POINT (121.243972 14.1684238)
14.1685494,121.2437549,1,,,,POINT (121.2437549 14.1685494)
14.1744212,121.2501128,3,,,,POINT (121.2501128 14.1744212)
14.1751392,121.2498173,3,,,,POINT (121.2498173 14.1751392)
14.1754687,121.2498712,3,,,,POINT (121.2498712 14.1754687)
14.1748297,121.2505195,3,,,,POINT (121.2505195 14.1748297)
14.1749881,121.2494094,1,,,,POINT (121.2494094 14.1749881)
14.1755403,121.2502442,3,,,,POINT (121.2502442 14.1755403)
14.1694334,121.2436841,1,,,,POINT (121.2436841 14.1694334)
14.1697103,121.2446593,3,,,,POINT (121.2446593 14.1697103)
14.1695159,121.2447245,3,,,,POINT (121.2447245 14.1695159)
14.1698492,121.2450091,1,,,,POINT (121.2450091 14.1698492)
14.166806,121.2383574,3,,,,POINT (121.2383574 14.166806)
14.1639084,121.250518,3,,,,POINT (121.250518 14.1639084)
14.1774831,121.2432232,3,,,,POINT (121.2432232 14.1774831)
14.1641137,121.241214,4,crossing,,,POINT (121.241214 14.1641137)
14.1642455,121.2411482,4,,,,POINT (121.2411482 14.1642455)
14.1608856,121.2450055,4,crossing,,,POINT (121.2450055 14.1608856)
14.1610055,121.2422966,1,,,,POINT (121.2422966 14.1610055)
14.1741446,121.2432371,4,crossing,,,POINT (121.2432371 14.1741446)
14.1754515,121.2219956,3,,,,POINT (121.2219956 14.1754515)
14.1714122,121.223624,3,,,,POINT (121.223624 14.1714122)
14.1711275,121.2236764,3,,,,POINT (121.2236764 14.1711275)
14.1709277,121.2236953,4,,,,POINT (121.2236953 14.1709277)
14.1607603,121.2231196,3,,,,POINT (121.2231196 14.1607603)
14.1759225,121.2632941,3,,,,POINT (121.2632941 14.1759225)
14.1652872,121.2408896,4,crossing,,,POINT (121.2408896 14.1652872)
14.1653237,121.241577,4,crossing,,,POINT (121.241577 14.1653237)
14.1655954,121.2423508,3,,,,POINT (121.2423508 14.1655954)
14.1637276,121.2416307,3,,,,POINT (121.2416307 14.1637276)
14.156485,121.2288284,3,,,,POINT (121.2288284 14.156485)
14.1589986,121.2421732,3,,,,POINT (121.2421732 14.1589986)
14.1651361,121.2370621,3,,,,POINT (121.2370621 14.1651361)
14.1654441,121.2374612,4,,,,POINT (121.2374612 14.1654441)
14.1624891,121.2359923,3,,,,POINT (121.2359923 14.1624891)
14.1631301,121.2364225,3,,,,POINT (121.2364225 14.1631301)
14.1628531,121.2355146,1,,,,POINT (121.2355146 14.1628531)
14.1620149,121.2356494,3,,,,POINT (121.2356494 14.1620149)
14.1619296,121.2354951,3,,,,POINT (121.2354951 14.1619296)
14.1619828,121.2356066,3,,,,POINT (121.2356066 14.1619828)
14.1660883,121.2377928,3,,,,POINT (121.2377928 14.1660883)
14.1665097,121.237616,1,,,,POINT (121.237616 14.1665097)
14.1659638,121.2375071,3,,,,POINT (121.2375071 14.1659638)
14.1663438,121.2364408,3,,,,POINT (121.2364408 14.1663438)
14.165286,121.2360067,3,,,,POINT (121.2360067 14.165286)
14.1565359,121.2288583,1,,,,POINT (121.2288583 14.1565359)
14.1566375,121.2295356,3,,,,POINT (121.2295356 14.1566375)
14.1565123,121.229613,1,,,,POINT (121.229613 14.1565123)
14.1599178,121.2378044,3,,,,POINT (121.2378044 14.1599178)
14.1595114,121.2394919,3,,,,POINT (121.2394919 14.1595114)
14.1588071,121.242971,3,,,,POINT (121.242971 14.1588071)
14.1590583,121.2436859,3,,,,POINT (121.2436859 14.1590583)
14.158735,121.2448454,3,,,,POINT (121.2448454 14.158735)
14.158504,121.2444309,3,,,,POINT (121.2444309 14.158504)
14.1587068,121.2443216,3,,,,POINT (121.2443216 14.1587068)
14.1571158,121.2450763,3,,,,POINT (121.2450763 14.1571158)
14.1561405,121.2458405,3,,,,POINT (121.2458405 14.1561405)
14.1564503,121.2456244,3,,,,POINT (121.2456244 14.1564503)
14.1648267,121.2424654,3,,,,POINT (121.2424654 14.1648267)
14.1648665,121.2423688,4,,,,POINT (121.2423688 14.1648665)
14.1647706,121.2423002,3,,,,POINT (121.2423002 14.1647706)
14.1648707,121.2419152,4,,,,POINT (121.2419152 14.1648707)
14.1649619,121.244359,4,,,,POINT (121.244359 14.1649619)
14.1647821,121.244495,3,,,,POINT (121.244495 14.1647821)
14.1646515,121.2445584,3,,,,POINT (121.2445584 14.1646515)
14.1674623,121.2443995,1,,,,POINT (121.2443995 14.1674623)
14.1667962,121.2442318,1,,,,POINT (121.2442318 14.1667962)
14.1666856,121.2439214,3,,,,POINT (121.2439214 14.1666856)
14.1654708,121.2444715,4,,,,POINT (121.2444715 14.1654708)
14.1657861,121.2443292,4,,,,POINT (121.2443292 14.1657861)
14.1659913,121.2442388,3,,,,POINT (121.2442388 14.1659913)
14.1662854,121.2441075,3,,,,POINT (121.2441075 14.1662854)
14.166449,121.2444165,3,,,,POINT (121.2444165 14.166449)
14.16627,121.2447061,3,,,,POINT (121.2447061 14.16627)
14.1662942,121.2446889,3,,,,POINT (121.2446889 14.1662942)
14.1666745,121.2443283,3,,,,POINT (121.2443283 14.1666745)
14.1670765,121.2446292,1,,,,POINT (121.2446292 14.1670765)
14.1667939,121.2444089,3,,,,POINT (121.2444089 14.1667939)
14.1665422,121.243988,4,,,,POINT (121.243988 14.1665422)
14.1668533,121.2445409,1,,,,POINT (121.2445409 14.1668533)
14.1657636,121.2442568,3,,,,POINT (121.2442568 14.1657636)
14.1661021,121.2452945,1,,,,POINT (121.2452945 14.1661021)
14.1663443,121.2454488,1,,,,POINT (121.2454488 14.1663443)
14.1644467,121.2441275,3,,,,POINT (121.2441275 14.1644467)
14.1646877,121.2440682,3,,,,POINT (121.2440682 14.1646877)
14.1648959,121.2441774,3,,,,POINT (121.2441774 14.1648959)
14.1651298,121.2440867,3,,,,POINT (121.2440867 14.1651298)
